factQuestion	factAnswer	factValueQuestion	factValueAnswer	factTagQuestion	factTagAnswer
35300	117820	10000-kreekly/mp3/Justin/ash.mp3	пепел, зола	{1008=justin}	{1002=eng-rus}
35300	125937	10000-kreekly/mp3/Justin/ash.mp3	ясень	{1008=justin}	{1002=eng-rus}
35301	2093	10000-kreekly/mp3/Joanna/ash.mp3	пепельно-серый	{1008=joanna}	{1002=eng-rus}
35301	35296	10000-kreekly/mp3/Joanna/ash.mp3	пепел	{1008=joanna}	{1002=eng-rus}
35301	117820	10000-kreekly/mp3/Joanna/ash.mp3	пепел, зола	{1008=joanna}	{1002=eng-rus}
35301	125937	10000-kreekly/mp3/Joanna/ash.mp3	ясень	{1008=joanna}	{1002=eng-rus}
35302	2093	10000-kreekly/mp3/Salli/ash.mp3	пепельно-серый	{1008=salli}	{1002=eng-rus}
35302	35296	10000-kreekly/mp3/Salli/ash.mp3	пепел	{1008=salli}	{1002=eng-rus}
35302	117820	10000-kreekly/mp3/Salli/ash.mp3	пепел, зола	{1008=salli}	{1002=eng-rus}
35302	125937	10000-kreekly/mp3/Salli/ash.mp3	ясень	{1008=salli}	{1002=eng-rus}
35303	2093	10000-kreekly/mp3/Matthew/ash.mp3	пепельно-серый	{1008=matthew}	{1002=eng-rus}
35303	35296	10000-kreekly/mp3/Matthew/ash.mp3	пепел	{1008=matthew}	{1002=eng-rus}
35303	117820	10000-kreekly/mp3/Matthew/ash.mp3	пепел, зола	{1008=matthew}	{1002=eng-rus}
35303	125937	10000-kreekly/mp3/Matthew/ash.mp3	ясень	{1008=matthew}	{1002=eng-rus}
117821	2093	5000-studynow/mp3/ash.mp3	пепельно-серый	{}	{1002=eng-rus}
117821	35296	5000-studynow/mp3/ash.mp3	пепел	{}	{1002=eng-rus}
117821	117820	5000-studynow/mp3/ash.mp3	пепел, зола	{}	{1002=eng-rus}
117821	125937	5000-studynow/mp3/ash.mp3	ясень	{}	{1002=eng-rus}
125938	2093	8000-wordsteps/mp3/ash.mp3	пепельно-серый	{}	{1002=eng-rus}
125938	35296	8000-wordsteps/mp3/ash.mp3	пепел	{}	{1002=eng-rus}
125938	117820	8000-wordsteps/mp3/ash.mp3	пепел, зола	{}	{1002=eng-rus}
125938	125937	8000-wordsteps/mp3/ash.mp3	ясень	{}	{1002=eng-rus}
23525	2096	10000-kreekly/mp3/Joey/peach.mp3	персиковый	{1008=joey}	{1002=eng-rus}
23525	2272	10000-kreekly/mp3/Joey/peach.mp3	персик	{1008=joey}	{1002=eng-rus}
23526	2096	10000-kreekly/mp3/Kendra/peach.mp3	персиковый	{1008=kendra}	{1002=eng-rus}
23526	2272	10000-kreekly/mp3/Kendra/peach.mp3	персик	{1008=kendra}	{1002=eng-rus}
23527	2096	10000-kreekly/mp3/Kimberly/peach.mp3	персиковый	{1008=kimberly}	{1002=eng-rus}
23527	2272	10000-kreekly/mp3/Kimberly/peach.mp3	персик	{1008=kimberly}	{1002=eng-rus}
23528	2096	10000-kreekly/mp3/Justin/peach.mp3	персиковый	{1008=justin}	{1002=eng-rus}
23528	2272	10000-kreekly/mp3/Justin/peach.mp3	персик	{1008=justin}	{1002=eng-rus}
23529	2096	10000-kreekly/mp3/Joanna/peach.mp3	персиковый	{1008=joanna}	{1002=eng-rus}
23529	2272	10000-kreekly/mp3/Joanna/peach.mp3	персик	{1008=joanna}	{1002=eng-rus}
23530	2096	10000-kreekly/mp3/Salli/peach.mp3	персиковый	{1008=salli}	{1002=eng-rus}
23530	2272	10000-kreekly/mp3/Salli/peach.mp3	персик	{1008=salli}	{1002=eng-rus}
23531	2096	10000-kreekly/mp3/Matthew/peach.mp3	персиковый	{1008=matthew}	{1002=eng-rus}
23531	2272	10000-kreekly/mp3/Matthew/peach.mp3	персик	{1008=matthew}	{1002=eng-rus}
123069	2096	5000-studynow/mp3/peach.mp3	персиковый	{}	{1002=eng-rus}
123069	2272	5000-studynow/mp3/peach.mp3	персик	{}	{1002=eng-rus}
125500	2096	8000-wordsteps/mp3/peach.mp3	персиковый	{}	{1002=eng-rus}
125500	2272	8000-wordsteps/mp3/peach.mp3	персик	{}	{1002=eng-rus}
16079	16078	1000-puzzle-english/mp3/freedictionary_UK/sand.mp3	песок	{1008=freedictionary_uk}	{1002=eng-rus}
16080	16078	1000-puzzle-english/mp3/collins_US/sand.mp3	песок	{1008=collins_us}	{1002=eng-rus}
16081	16078	1000-puzzle-english/mp3/macmillan_UK/sand.mp3	песок	{1008=macmillan_uk}	{1002=eng-rus}
16082	16078	1000-puzzle-english/mp3/freedictionary_US/sand.mp3	песок	{1008=freedictionary_us}	{1002=eng-rus}
16083	16078	1000-puzzle-english/mp3/peterBaker_UK/sand.mp3	песок	{1008=peterbaker_uk}	{1002=eng-rus}
16084	16078	1000-puzzle-english/mp3/howjsay_UK/sand.mp3	песок	{1008=howjsay_uk}	{1002=eng-rus}
16085	16078	1000-puzzle-english/mp3/campbridge_US/sand.mp3	песок	{1008=campbridge_us}	{1002=eng-rus}
16086	16078	1000-puzzle-english/mp3/vocalware_hugh_UK/sand.mp3	песок	{1008=vocalware_hugh_uk}	{1002=eng-rus}
16087	16078	1000-puzzle-english/mp3/campbridge_UK/sand.mp3	песок	{1008=campbridge_uk}	{1002=eng-rus}
16088	16078	1000-puzzle-english/mp3/collins_UK/sand.mp3	песок	{1008=collins_uk}	{1002=eng-rus}
16089	16078	1000-puzzle-english/mp3/SteveElliott_UK/sand.mp3	песок	{1008=steveelliott_uk}	{1002=eng-rus}
16090	16078	1000-puzzle-english/mp3/yandex_UK/sand.mp3	песок	{1008=yandex_uk}	{1002=eng-rus}
106430	16078	10000-kreekly/mp3/Joey/sand.mp3	песок	{1008=joey}	{1002=eng-rus}
106431	16078	10000-kreekly/mp3/Kendra/sand.mp3	песок	{1008=kendra}	{1002=eng-rus}
106432	16078	10000-kreekly/mp3/Kimberly/sand.mp3	песок	{1008=kimberly}	{1002=eng-rus}
106433	16078	10000-kreekly/mp3/Ivy/sand.mp3	песок	{1008=ivy}	{1002=eng-rus}
106434	16078	10000-kreekly/mp3/Justin/sand.mp3	песок	{1008=justin}	{1002=eng-rus}
106435	16078	10000-kreekly/mp3/Joanna/sand.mp3	песок	{1008=joanna}	{1002=eng-rus}
106436	16078	10000-kreekly/mp3/Salli/sand.mp3	песок	{1008=salli}	{1002=eng-rus}
106437	16078	10000-kreekly/mp3/Matthew/sand.mp3	песок	{1008=matthew}	{1002=eng-rus}
125802	16078	8000-wordsteps/mp3/sand.mp3	песок	{}	{1002=eng-rus}
87580	87579	10000-kreekly/mp3/Joey/coloured.mp3	цветной	{1008=joey}	{1002=eng-rus}
87581	87579	10000-kreekly/mp3/Kendra/coloured.mp3	цветной	{1008=kendra}	{1002=eng-rus}
87582	87579	10000-kreekly/mp3/Kimberly/coloured.mp3	цветной	{1008=kimberly}	{1002=eng-rus}
87583	87579	10000-kreekly/mp3/Justin/coloured.mp3	цветной	{1008=justin}	{1002=eng-rus}
87584	87579	10000-kreekly/mp3/Joanna/coloured.mp3	цветной	{1008=joanna}	{1002=eng-rus}
87585	87579	10000-kreekly/mp3/Salli/coloured.mp3	цветной	{1008=salli}	{1002=eng-rus}
87586	87579	10000-kreekly/mp3/Matthew/coloured.mp3	цветной	{1008=matthew}	{1002=eng-rus}
142403	87579	8000-wordsteps/mp3/coloured.mp3	цветной	{}	{1002=eng-rus}
35992	2105	10000-kreekly/mp3/Joey/purple.mp3	пурпурный	{1008=joey}	{1002=eng-rus}
35992	2157	10000-kreekly/mp3/Joey/purple.mp3	фиолетовый	{1008=joey}	{1002=eng-rus}
35992	123542	10000-kreekly/mp3/Joey/purple.mp3	пурпурный, фиолетовый	{1008=joey}	{1002=eng-rus}
35992	125715	10000-kreekly/mp3/Joey/purple.mp3	лиловый, малиновый	{1008=joey}	{1002=eng-rus}
35993	2105	10000-kreekly/mp3/Kendra/purple.mp3	пурпурный	{1008=kendra}	{1002=eng-rus}
35993	2157	10000-kreekly/mp3/Kendra/purple.mp3	фиолетовый	{1008=kendra}	{1002=eng-rus}
35993	123542	10000-kreekly/mp3/Kendra/purple.mp3	пурпурный, фиолетовый	{1008=kendra}	{1002=eng-rus}
35993	125715	10000-kreekly/mp3/Kendra/purple.mp3	лиловый, малиновый	{1008=kendra}	{1002=eng-rus}
35994	2105	10000-kreekly/mp3/Kimberly/purple.mp3	пурпурный	{1008=kimberly}	{1002=eng-rus}
35994	2157	10000-kreekly/mp3/Kimberly/purple.mp3	фиолетовый	{1008=kimberly}	{1002=eng-rus}
35994	123542	10000-kreekly/mp3/Kimberly/purple.mp3	пурпурный, фиолетовый	{1008=kimberly}	{1002=eng-rus}
35994	125715	10000-kreekly/mp3/Kimberly/purple.mp3	лиловый, малиновый	{1008=kimberly}	{1002=eng-rus}
35995	2105	10000-kreekly/mp3/Justin/purple.mp3	пурпурный	{1008=justin}	{1002=eng-rus}
35995	2157	10000-kreekly/mp3/Justin/purple.mp3	фиолетовый	{1008=justin}	{1002=eng-rus}
35995	123542	10000-kreekly/mp3/Justin/purple.mp3	пурпурный, фиолетовый	{1008=justin}	{1002=eng-rus}
35995	125715	10000-kreekly/mp3/Justin/purple.mp3	лиловый, малиновый	{1008=justin}	{1002=eng-rus}
35996	2105	10000-kreekly/mp3/Joanna/purple.mp3	пурпурный	{1008=joanna}	{1002=eng-rus}
35996	2157	10000-kreekly/mp3/Joanna/purple.mp3	фиолетовый	{1008=joanna}	{1002=eng-rus}
35996	123542	10000-kreekly/mp3/Joanna/purple.mp3	пурпурный, фиолетовый	{1008=joanna}	{1002=eng-rus}
35996	125715	10000-kreekly/mp3/Joanna/purple.mp3	лиловый, малиновый	{1008=joanna}	{1002=eng-rus}
35997	2105	10000-kreekly/mp3/Salli/purple.mp3	пурпурный	{1008=salli}	{1002=eng-rus}
35997	2157	10000-kreekly/mp3/Salli/purple.mp3	фиолетовый	{1008=salli}	{1002=eng-rus}
35997	123542	10000-kreekly/mp3/Salli/purple.mp3	пурпурный, фиолетовый	{1008=salli}	{1002=eng-rus}
35997	125715	10000-kreekly/mp3/Salli/purple.mp3	лиловый, малиновый	{1008=salli}	{1002=eng-rus}
35998	2105	10000-kreekly/mp3/Matthew/purple.mp3	пурпурный	{1008=matthew}	{1002=eng-rus}
35998	2157	10000-kreekly/mp3/Matthew/purple.mp3	фиолетовый	{1008=matthew}	{1002=eng-rus}
35998	123542	10000-kreekly/mp3/Matthew/purple.mp3	пурпурный, фиолетовый	{1008=matthew}	{1002=eng-rus}
35998	125715	10000-kreekly/mp3/Matthew/purple.mp3	лиловый, малиновый	{1008=matthew}	{1002=eng-rus}
123543	2105	5000-studynow/mp3/purple.mp3	пурпурный	{}	{1002=eng-rus}
123543	2157	5000-studynow/mp3/purple.mp3	фиолетовый	{}	{1002=eng-rus}
123543	123542	5000-studynow/mp3/purple.mp3	пурпурный, фиолетовый	{}	{1002=eng-rus}
123543	125715	5000-studynow/mp3/purple.mp3	лиловый, малиновый	{}	{1002=eng-rus}
125716	2105	8000-wordsteps/mp3/purple.mp3	пурпурный	{}	{1002=eng-rus}
125716	2157	8000-wordsteps/mp3/purple.mp3	фиолетовый	{}	{1002=eng-rus}
125716	123542	8000-wordsteps/mp3/purple.mp3	пурпурный, фиолетовый	{}	{1002=eng-rus}
125716	125715	8000-wordsteps/mp3/purple.mp3	лиловый, малиновый	{}	{1002=eng-rus}
81770	2108	10000-kreekly/mp3/Joey/pink.mp3	розовый	{1008=joey}	{1002=eng-rus}
81771	2108	10000-kreekly/mp3/Kendra/pink.mp3	розовый	{1008=kendra}	{1002=eng-rus}
81772	2108	10000-kreekly/mp3/Kimberly/pink.mp3	розовый	{1008=kimberly}	{1002=eng-rus}
81773	2108	10000-kreekly/mp3/Justin/pink.mp3	розовый	{1008=justin}	{1002=eng-rus}
81774	2108	10000-kreekly/mp3/Joanna/pink.mp3	розовый	{1008=joanna}	{1002=eng-rus}
81775	2108	10000-kreekly/mp3/Salli/pink.mp3	розовый	{1008=salli}	{1002=eng-rus}
81776	2108	10000-kreekly/mp3/Matthew/pink.mp3	розовый	{1008=matthew}	{1002=eng-rus}
125713	2108	8000-wordsteps/mp3/pink.mp3	розовый	{}	{1002=eng-rus}
7066	2114	1000-puzzle-english/mp3/freedictionary_UK/light.mp3	светлый	{1008=freedictionary_uk}	{1002=eng-rus}
7066	3229	1000-puzzle-english/mp3/freedictionary_UK/light.mp3	свет	{1008=freedictionary_uk}	{1002=eng-rus}
7066	7065	1000-puzzle-english/mp3/freedictionary_UK/light.mp3	легкий	{1008=freedictionary_uk}	{1002=eng-rus}
7066	130871	1000-puzzle-english/mp3/freedictionary_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=freedictionary_uk}	{1002=eng-rus}
7067	2114	1000-puzzle-english/mp3/collins_US/light.mp3	светлый	{1008=collins_us}	{1002=eng-rus}
7067	3229	1000-puzzle-english/mp3/collins_US/light.mp3	свет	{1008=collins_us}	{1002=eng-rus}
7067	7065	1000-puzzle-english/mp3/collins_US/light.mp3	легкий	{1008=collins_us}	{1002=eng-rus}
7067	130871	1000-puzzle-english/mp3/collins_US/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=collins_us}	{1002=eng-rus}
7068	2114	1000-puzzle-english/mp3/macmillan_UK/light.mp3	светлый	{1008=macmillan_uk}	{1002=eng-rus}
7068	3229	1000-puzzle-english/mp3/macmillan_UK/light.mp3	свет	{1008=macmillan_uk}	{1002=eng-rus}
7068	7065	1000-puzzle-english/mp3/macmillan_UK/light.mp3	легкий	{1008=macmillan_uk}	{1002=eng-rus}
7068	130871	1000-puzzle-english/mp3/macmillan_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=macmillan_uk}	{1002=eng-rus}
7069	2114	1000-puzzle-english/mp3/freedictionary_US/light.mp3	светлый	{1008=freedictionary_us}	{1002=eng-rus}
7069	3229	1000-puzzle-english/mp3/freedictionary_US/light.mp3	свет	{1008=freedictionary_us}	{1002=eng-rus}
7069	7065	1000-puzzle-english/mp3/freedictionary_US/light.mp3	легкий	{1008=freedictionary_us}	{1002=eng-rus}
7069	130871	1000-puzzle-english/mp3/freedictionary_US/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=freedictionary_us}	{1002=eng-rus}
7070	2114	1000-puzzle-english/mp3/peterBaker_UK/light.mp3	светлый	{1008=peterbaker_uk}	{1002=eng-rus}
7070	3229	1000-puzzle-english/mp3/peterBaker_UK/light.mp3	свет	{1008=peterbaker_uk}	{1002=eng-rus}
7070	7065	1000-puzzle-english/mp3/peterBaker_UK/light.mp3	легкий	{1008=peterbaker_uk}	{1002=eng-rus}
7070	130871	1000-puzzle-english/mp3/peterBaker_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=peterbaker_uk}	{1002=eng-rus}
7071	2114	1000-puzzle-english/mp3/howjsay_UK/light.mp3	светлый	{1008=howjsay_uk}	{1002=eng-rus}
7071	3229	1000-puzzle-english/mp3/howjsay_UK/light.mp3	свет	{1008=howjsay_uk}	{1002=eng-rus}
7071	7065	1000-puzzle-english/mp3/howjsay_UK/light.mp3	легкий	{1008=howjsay_uk}	{1002=eng-rus}
7071	130871	1000-puzzle-english/mp3/howjsay_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=howjsay_uk}	{1002=eng-rus}
7072	2114	1000-puzzle-english/mp3/campbridge_US/light.mp3	светлый	{1008=campbridge_us}	{1002=eng-rus}
7072	3229	1000-puzzle-english/mp3/campbridge_US/light.mp3	свет	{1008=campbridge_us}	{1002=eng-rus}
7072	7065	1000-puzzle-english/mp3/campbridge_US/light.mp3	легкий	{1008=campbridge_us}	{1002=eng-rus}
7072	130871	1000-puzzle-english/mp3/campbridge_US/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=campbridge_us}	{1002=eng-rus}
7073	2114	1000-puzzle-english/mp3/vocalware_hugh_UK/light.mp3	светлый	{1008=vocalware_hugh_uk}	{1002=eng-rus}
7073	3229	1000-puzzle-english/mp3/vocalware_hugh_UK/light.mp3	свет	{1008=vocalware_hugh_uk}	{1002=eng-rus}
7073	7065	1000-puzzle-english/mp3/vocalware_hugh_UK/light.mp3	легкий	{1008=vocalware_hugh_uk}	{1002=eng-rus}
7073	130871	1000-puzzle-english/mp3/vocalware_hugh_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=vocalware_hugh_uk}	{1002=eng-rus}
7074	2114	1000-puzzle-english/mp3/campbridge_UK/light.mp3	светлый	{1008=campbridge_uk}	{1002=eng-rus}
7074	3229	1000-puzzle-english/mp3/campbridge_UK/light.mp3	свет	{1008=campbridge_uk}	{1002=eng-rus}
7074	7065	1000-puzzle-english/mp3/campbridge_UK/light.mp3	легкий	{1008=campbridge_uk}	{1002=eng-rus}
7074	130871	1000-puzzle-english/mp3/campbridge_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=campbridge_uk}	{1002=eng-rus}
7075	2114	1000-puzzle-english/mp3/collins_UK/light.mp3	светлый	{1008=collins_uk}	{1002=eng-rus}
7075	3229	1000-puzzle-english/mp3/collins_UK/light.mp3	свет	{1008=collins_uk}	{1002=eng-rus}
7075	7065	1000-puzzle-english/mp3/collins_UK/light.mp3	легкий	{1008=collins_uk}	{1002=eng-rus}
7075	130871	1000-puzzle-english/mp3/collins_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=collins_uk}	{1002=eng-rus}
7076	2114	1000-puzzle-english/mp3/SteveElliott_UK/light.mp3	светлый	{1008=steveelliott_uk}	{1002=eng-rus}
7076	3229	1000-puzzle-english/mp3/SteveElliott_UK/light.mp3	свет	{1008=steveelliott_uk}	{1002=eng-rus}
7076	7065	1000-puzzle-english/mp3/SteveElliott_UK/light.mp3	легкий	{1008=steveelliott_uk}	{1002=eng-rus}
7076	130871	1000-puzzle-english/mp3/SteveElliott_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=steveelliott_uk}	{1002=eng-rus}
7077	2114	1000-puzzle-english/mp3/yandex_UK/light.mp3	светлый	{1008=yandex_uk}	{1002=eng-rus}
7077	3229	1000-puzzle-english/mp3/yandex_UK/light.mp3	свет	{1008=yandex_uk}	{1002=eng-rus}
7077	7065	1000-puzzle-english/mp3/yandex_UK/light.mp3	легкий	{1008=yandex_uk}	{1002=eng-rus}
7077	130871	1000-puzzle-english/mp3/yandex_UK/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=yandex_uk}	{1002=eng-rus}
85484	2114	10000-kreekly/mp3/Joey/light.mp3	светлый	{1008=joey}	{1002=eng-rus}
85484	3229	10000-kreekly/mp3/Joey/light.mp3	свет	{1008=joey}	{1002=eng-rus}
85484	7065	10000-kreekly/mp3/Joey/light.mp3	легкий	{1008=joey}	{1002=eng-rus}
85484	130871	10000-kreekly/mp3/Joey/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=joey}	{1002=eng-rus}
85485	2114	10000-kreekly/mp3/Kendra/light.mp3	светлый	{1008=kendra}	{1002=eng-rus}
85485	3229	10000-kreekly/mp3/Kendra/light.mp3	свет	{1008=kendra}	{1002=eng-rus}
85485	7065	10000-kreekly/mp3/Kendra/light.mp3	легкий	{1008=kendra}	{1002=eng-rus}
85485	130871	10000-kreekly/mp3/Kendra/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=kendra}	{1002=eng-rus}
85486	2114	10000-kreekly/mp3/Kimberly/light.mp3	светлый	{1008=kimberly}	{1002=eng-rus}
85486	3229	10000-kreekly/mp3/Kimberly/light.mp3	свет	{1008=kimberly}	{1002=eng-rus}
85486	7065	10000-kreekly/mp3/Kimberly/light.mp3	легкий	{1008=kimberly}	{1002=eng-rus}
85486	130871	10000-kreekly/mp3/Kimberly/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=kimberly}	{1002=eng-rus}
85487	2114	10000-kreekly/mp3/Ivy/light.mp3	светлый	{1008=ivy}	{1002=eng-rus}
85487	3229	10000-kreekly/mp3/Ivy/light.mp3	свет	{1008=ivy}	{1002=eng-rus}
85487	7065	10000-kreekly/mp3/Ivy/light.mp3	легкий	{1008=ivy}	{1002=eng-rus}
85487	130871	10000-kreekly/mp3/Ivy/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=ivy}	{1002=eng-rus}
85488	2114	10000-kreekly/mp3/Justin/light.mp3	светлый	{1008=justin}	{1002=eng-rus}
85488	3229	10000-kreekly/mp3/Justin/light.mp3	свет	{1008=justin}	{1002=eng-rus}
85488	7065	10000-kreekly/mp3/Justin/light.mp3	легкий	{1008=justin}	{1002=eng-rus}
85488	130871	10000-kreekly/mp3/Justin/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=justin}	{1002=eng-rus}
85489	2114	10000-kreekly/mp3/Joanna/light.mp3	светлый	{1008=joanna}	{1002=eng-rus}
85489	3229	10000-kreekly/mp3/Joanna/light.mp3	свет	{1008=joanna}	{1002=eng-rus}
85489	7065	10000-kreekly/mp3/Joanna/light.mp3	легкий	{1008=joanna}	{1002=eng-rus}
85489	130871	10000-kreekly/mp3/Joanna/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=joanna}	{1002=eng-rus}
85490	2114	10000-kreekly/mp3/Salli/light.mp3	светлый	{1008=salli}	{1002=eng-rus}
85490	3229	10000-kreekly/mp3/Salli/light.mp3	свет	{1008=salli}	{1002=eng-rus}
85490	7065	10000-kreekly/mp3/Salli/light.mp3	легкий	{1008=salli}	{1002=eng-rus}
85490	130871	10000-kreekly/mp3/Salli/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=salli}	{1002=eng-rus}
85491	2114	10000-kreekly/mp3/Matthew/light.mp3	светлый	{1008=matthew}	{1002=eng-rus}
85491	3229	10000-kreekly/mp3/Matthew/light.mp3	свет	{1008=matthew}	{1002=eng-rus}
85491	7065	10000-kreekly/mp3/Matthew/light.mp3	легкий	{1008=matthew}	{1002=eng-rus}
85491	130871	10000-kreekly/mp3/Matthew/light.mp3	свет, освещение, фара, освещать, зажигать	{1008=matthew}	{1002=eng-rus}
130872	2114	8000-wordsteps/mp3/light.mp3	светлый	{}	{1002=eng-rus}
130872	3229	8000-wordsteps/mp3/light.mp3	свет	{}	{1002=eng-rus}
130872	7065	8000-wordsteps/mp3/light.mp3	легкий	{}	{1002=eng-rus}
130872	130871	8000-wordsteps/mp3/light.mp3	свет, освещение, фара, освещать, зажигать	{}	{1002=eng-rus}
18585	2117	1000-puzzle-english/mp3/freedictionary_UK/silver.mp3	серебряный	{1008=freedictionary_uk}	{1002=eng-rus}
18585	18584	1000-puzzle-english/mp3/freedictionary_UK/silver.mp3	серебро	{1008=freedictionary_uk}	{1002=eng-rus}
18585	21035	1000-puzzle-english/mp3/freedictionary_UK/silver.mp3	серебристый	{1008=freedictionary_uk}	{1002=eng-rus}
18585	125719	1000-puzzle-english/mp3/freedictionary_UK/silver.mp3	серебро, серебряный	{1008=freedictionary_uk}	{1002=eng-rus}
18586	2117	1000-puzzle-english/mp3/collins_US/silver.mp3	серебряный	{1008=collins_us}	{1002=eng-rus}
18586	18584	1000-puzzle-english/mp3/collins_US/silver.mp3	серебро	{1008=collins_us}	{1002=eng-rus}
18586	21035	1000-puzzle-english/mp3/collins_US/silver.mp3	серебристый	{1008=collins_us}	{1002=eng-rus}
18586	125719	1000-puzzle-english/mp3/collins_US/silver.mp3	серебро, серебряный	{1008=collins_us}	{1002=eng-rus}
18587	2117	1000-puzzle-english/mp3/macmillan_UK/silver.mp3	серебряный	{1008=macmillan_uk}	{1002=eng-rus}
18587	18584	1000-puzzle-english/mp3/macmillan_UK/silver.mp3	серебро	{1008=macmillan_uk}	{1002=eng-rus}
18587	21035	1000-puzzle-english/mp3/macmillan_UK/silver.mp3	серебристый	{1008=macmillan_uk}	{1002=eng-rus}
18587	125719	1000-puzzle-english/mp3/macmillan_UK/silver.mp3	серебро, серебряный	{1008=macmillan_uk}	{1002=eng-rus}
18588	2117	1000-puzzle-english/mp3/freedictionary_US/silver.mp3	серебряный	{1008=freedictionary_us}	{1002=eng-rus}
18588	18584	1000-puzzle-english/mp3/freedictionary_US/silver.mp3	серебро	{1008=freedictionary_us}	{1002=eng-rus}
18588	21035	1000-puzzle-english/mp3/freedictionary_US/silver.mp3	серебристый	{1008=freedictionary_us}	{1002=eng-rus}
18588	125719	1000-puzzle-english/mp3/freedictionary_US/silver.mp3	серебро, серебряный	{1008=freedictionary_us}	{1002=eng-rus}
18589	2117	1000-puzzle-english/mp3/peterBaker_UK/silver.mp3	серебряный	{1008=peterbaker_uk}	{1002=eng-rus}
18589	18584	1000-puzzle-english/mp3/peterBaker_UK/silver.mp3	серебро	{1008=peterbaker_uk}	{1002=eng-rus}
18589	21035	1000-puzzle-english/mp3/peterBaker_UK/silver.mp3	серебристый	{1008=peterbaker_uk}	{1002=eng-rus}
18589	125719	1000-puzzle-english/mp3/peterBaker_UK/silver.mp3	серебро, серебряный	{1008=peterbaker_uk}	{1002=eng-rus}
18590	2117	1000-puzzle-english/mp3/howjsay_UK/silver.mp3	серебряный	{1008=howjsay_uk}	{1002=eng-rus}
18590	18584	1000-puzzle-english/mp3/howjsay_UK/silver.mp3	серебро	{1008=howjsay_uk}	{1002=eng-rus}
18590	21035	1000-puzzle-english/mp3/howjsay_UK/silver.mp3	серебристый	{1008=howjsay_uk}	{1002=eng-rus}
18590	125719	1000-puzzle-english/mp3/howjsay_UK/silver.mp3	серебро, серебряный	{1008=howjsay_uk}	{1002=eng-rus}
18591	2117	1000-puzzle-english/mp3/campbridge_US/silver.mp3	серебряный	{1008=campbridge_us}	{1002=eng-rus}
18591	18584	1000-puzzle-english/mp3/campbridge_US/silver.mp3	серебро	{1008=campbridge_us}	{1002=eng-rus}
18591	21035	1000-puzzle-english/mp3/campbridge_US/silver.mp3	серебристый	{1008=campbridge_us}	{1002=eng-rus}
18591	125719	1000-puzzle-english/mp3/campbridge_US/silver.mp3	серебро, серебряный	{1008=campbridge_us}	{1002=eng-rus}
18592	2117	1000-puzzle-english/mp3/vocalware_hugh_UK/silver.mp3	серебряный	{1008=vocalware_hugh_uk}	{1002=eng-rus}
18592	18584	1000-puzzle-english/mp3/vocalware_hugh_UK/silver.mp3	серебро	{1008=vocalware_hugh_uk}	{1002=eng-rus}
18592	21035	1000-puzzle-english/mp3/vocalware_hugh_UK/silver.mp3	серебристый	{1008=vocalware_hugh_uk}	{1002=eng-rus}
18592	125719	1000-puzzle-english/mp3/vocalware_hugh_UK/silver.mp3	серебро, серебряный	{1008=vocalware_hugh_uk}	{1002=eng-rus}
18593	2117	1000-puzzle-english/mp3/campbridge_UK/silver.mp3	серебряный	{1008=campbridge_uk}	{1002=eng-rus}
18593	18584	1000-puzzle-english/mp3/campbridge_UK/silver.mp3	серебро	{1008=campbridge_uk}	{1002=eng-rus}
18593	21035	1000-puzzle-english/mp3/campbridge_UK/silver.mp3	серебристый	{1008=campbridge_uk}	{1002=eng-rus}
18593	125719	1000-puzzle-english/mp3/campbridge_UK/silver.mp3	серебро, серебряный	{1008=campbridge_uk}	{1002=eng-rus}
18594	2117	1000-puzzle-english/mp3/collins_UK/silver.mp3	серебряный	{1008=collins_uk}	{1002=eng-rus}
18594	18584	1000-puzzle-english/mp3/collins_UK/silver.mp3	серебро	{1008=collins_uk}	{1002=eng-rus}
18594	21035	1000-puzzle-english/mp3/collins_UK/silver.mp3	серебристый	{1008=collins_uk}	{1002=eng-rus}
18594	125719	1000-puzzle-english/mp3/collins_UK/silver.mp3	серебро, серебряный	{1008=collins_uk}	{1002=eng-rus}
18595	2117	1000-puzzle-english/mp3/SteveElliott_UK/silver.mp3	серебряный	{1008=steveelliott_uk}	{1002=eng-rus}
